[2023-08-29T03:27:34.571+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509
[2023-08-29T03:27:34.572+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings'
[2023-08-29T03:27:34.605+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509
[2023-08-29T03:27:34.606+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings'
[2023-08-29T03:27:34.659+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T03:27:33.248557+00:00 [queued]>
[2023-08-29T03:27:34.670+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T03:27:33.248557+00:00 [queued]>
[2023-08-29T03:27:34.671+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-08-29T03:27:34.692+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): extract_listings> on 2023-08-29 03:27:33.248557+00:00
[2023-08-29T03:27:34.699+0000] {standard_task_runner.py:57} INFO - Started process 671 to run task
[2023-08-29T03:27:34.704+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'Autotrader_ETL_DAG', 'extract_listings', 'manual__2023-08-29T03:27:33.248557+00:00', '--job-id', '29', '--raw', '--subdir', 'DAGS_FOLDER/autotrader_etl.py', '--cfg-path', '/tmp/tmp11qj3s6u']
[2023-08-29T03:27:34.708+0000] {standard_task_runner.py:85} INFO - Job 29: Subtask extract_listings
[2023-08-29T03:39:32.966+0000] {logging_mixin.py:151} INFO - page 775 succesfully scraped
[2023-08-29T03:39:33.959+0000] {logging_mixin.py:151} INFO - page 776 succesfully scraped
[2023-08-29T03:39:35.079+0000] {logging_mixin.py:151} INFO - page 777 succesfully scraped
[2023-08-29T03:39:35.948+0000] {logging_mixin.py:151} INFO - page 778 succesfully scraped
[2023-08-29T03:39:36.641+0000] {logging_mixin.py:151} INFO - page 779 succesfully scraped
[2023-08-29T03:39:37.559+0000] {logging_mixin.py:151} INFO - page 780 succesfully scraped
[2023-08-29T03:39:38.465+0000] {logging_mixin.py:151} INFO - page 781 succesfully scraped
[2023-08-29T03:39:39.222+0000] {logging_mixin.py:151} INFO - page 782 succesfully scraped
[2023-08-29T03:39:41.099+0000] {logging_mixin.py:151} INFO - page 783 succesfully scraped
[2023-08-29T03:39:42.155+0000] {logging_mixin.py:151} INFO - page 784 succesfully scraped
[2023-08-29T03:39:42.948+0000] {logging_mixin.py:151} INFO - page 785 succesfully scraped
[2023-08-29T03:39:43.780+0000] {logging_mixin.py:151} INFO - page 786 succesfully scraped
[2023-08-29T03:39:44.464+0000] {logging_mixin.py:151} INFO - page 787 succesfully scraped
[2023-08-29T03:39:45.237+0000] {logging_mixin.py:151} INFO - page 788 succesfully scraped
[2023-08-29T03:39:46.004+0000] {logging_mixin.py:151} INFO - page 789 succesfully scraped
[2023-08-29T03:39:46.844+0000] {logging_mixin.py:151} INFO - page 790 succesfully scraped
[2023-08-29T03:39:47.651+0000] {logging_mixin.py:151} INFO - page 791 succesfully scraped
[2023-08-29T03:39:48.604+0000] {logging_mixin.py:151} INFO - page 792 succesfully scraped
[2023-08-29T03:39:49.285+0000] {logging_mixin.py:151} INFO - page 793 succesfully scraped
[2023-08-29T03:39:50.141+0000] {logging_mixin.py:151} INFO - page 794 succesfully scraped
[2023-08-29T03:39:51.534+0000] {logging_mixin.py:151} INFO - page 795 succesfully scraped
[2023-08-29T03:39:52.610+0000] {logging_mixin.py:151} INFO - page 796 succesfully scraped
[2023-08-29T03:39:53.345+0000] {logging_mixin.py:151} INFO - page 797 succesfully scraped
[2023-08-29T03:39:54.331+0000] {logging_mixin.py:151} INFO - page 798 succesfully scraped
[2023-08-29T03:39:56.680+0000] {logging_mixin.py:151} INFO - page 799 succesfully scraped
[2023-08-29T03:39:57.627+0000] {logging_mixin.py:151} INFO - page 800 succesfully scraped
[2023-08-29T03:39:58.298+0000] {logging_mixin.py:151} INFO - page 801 succesfully scraped
[2023-08-29T03:39:58.986+0000] {logging_mixin.py:151} INFO - page 802 succesfully scraped
[2023-08-29T03:39:59.979+0000] {logging_mixin.py:151} INFO - page 803 succesfully scraped
[2023-08-29T03:40:01.233+0000] {logging_mixin.py:151} INFO - page 804 succesfully scraped
[2023-08-29T03:40:02.705+0000] {logging_mixin.py:151} INFO - page 805 succesfully scraped
[2023-08-29T03:40:03.694+0000] {logging_mixin.py:151} INFO - page 806 succesfully scraped
[2023-08-29T03:40:04.371+0000] {logging_mixin.py:151} INFO - page 807 succesfully scraped
[2023-08-29T03:40:05.123+0000] {logging_mixin.py:151} INFO - page 808 succesfully scraped
[2023-08-29T03:40:05.905+0000] {logging_mixin.py:151} INFO - page 809 succesfully scraped
[2023-08-29T03:40:06.923+0000] {logging_mixin.py:151} INFO - page 810 succesfully scraped
[2023-08-29T03:40:07.848+0000] {logging_mixin.py:151} INFO - page 811 succesfully scraped
[2023-08-29T03:40:08.956+0000] {logging_mixin.py:151} INFO - page 812 succesfully scraped
[2023-08-29T03:40:10.065+0000] {logging_mixin.py:151} INFO - page 813 succesfully scraped
[2023-08-29T03:40:10.893+0000] {logging_mixin.py:151} INFO - page 814 succesfully scraped
[2023-08-29T03:40:11.579+0000] {logging_mixin.py:151} INFO - page 815 succesfully scraped
[2023-08-29T03:40:13.058+0000] {logging_mixin.py:151} INFO - page 816 succesfully scraped
[2023-08-29T03:40:14.031+0000] {logging_mixin.py:151} INFO - page 817 succesfully scraped
[2023-08-29T03:40:14.752+0000] {logging_mixin.py:151} INFO - page 818 succesfully scraped
[2023-08-29T03:40:15.517+0000] {logging_mixin.py:151} INFO - page 819 succesfully scraped
[2023-08-29T03:40:16.517+0000] {logging_mixin.py:151} INFO - page 820 succesfully scraped
[2023-08-29T03:40:17.355+0000] {logging_mixin.py:151} INFO - page 821 succesfully scraped
[2023-08-29T03:40:18.229+0000] {logging_mixin.py:151} INFO - page 822 succesfully scraped
[2023-08-29T03:40:19.647+0000] {logging_mixin.py:151} INFO - page 823 succesfully scraped
[2023-08-29T03:40:20.557+0000] {logging_mixin.py:151} INFO - page 824 succesfully scraped
[2023-08-29T03:40:21.294+0000] {logging_mixin.py:151} INFO - page 825 succesfully scraped
[2023-08-29T03:40:22.047+0000] {logging_mixin.py:151} INFO - page 826 succesfully scraped
[2023-08-29T03:40:23.077+0000] {logging_mixin.py:151} INFO - page 827 succesfully scraped
[2023-08-29T03:40:23.763+0000] {logging_mixin.py:151} INFO - page 828 succesfully scraped
[2023-08-29T03:40:24.517+0000] {logging_mixin.py:151} INFO - page 829 succesfully scraped
[2023-08-29T03:40:25.603+0000] {logging_mixin.py:151} INFO - page 830 succesfully scraped
[2023-08-29T03:40:26.446+0000] {logging_mixin.py:151} INFO - page 831 succesfully scraped
[2023-08-29T03:40:27.453+0000] {logging_mixin.py:151} INFO - page 832 succesfully scraped
[2023-08-29T03:40:28.179+0000] {logging_mixin.py:151} INFO - page 833 succesfully scraped
[2023-08-29T03:40:29.165+0000] {logging_mixin.py:151} INFO - page 834 succesfully scraped
[2023-08-29T03:40:30.041+0000] {logging_mixin.py:151} INFO - page 835 succesfully scraped
[2023-08-29T03:40:30.852+0000] {logging_mixin.py:151} INFO - page 836 succesfully scraped
[2023-08-29T03:40:31.705+0000] {logging_mixin.py:151} INFO - page 837 succesfully scraped
[2023-08-29T03:40:32.595+0000] {logging_mixin.py:151} INFO - page 838 succesfully scraped
[2023-08-29T03:40:33.172+0000] {logging_mixin.py:151} INFO - page 839 succesfully scraped
[2023-08-29T03:40:33.957+0000] {logging_mixin.py:151} INFO - page 840 succesfully scraped
[2023-08-29T03:40:34.645+0000] {logging_mixin.py:151} INFO - page 841 succesfully scraped
[2023-08-29T03:40:35.824+0000] {logging_mixin.py:151} INFO - page 842 succesfully scraped
[2023-08-29T03:40:36.716+0000] {logging_mixin.py:151} INFO - page 843 succesfully scraped
[2023-08-29T03:40:37.614+0000] {logging_mixin.py:151} INFO - page 844 succesfully scraped
[2023-08-29T03:40:38.503+0000] {logging_mixin.py:151} INFO - page 845 succesfully scraped
[2023-08-29T03:40:39.304+0000] {logging_mixin.py:151} INFO - page 846 succesfully scraped
[2023-08-29T03:40:40.487+0000] {logging_mixin.py:151} INFO - page 847 succesfully scraped
[2023-08-29T03:40:41.444+0000] {logging_mixin.py:151} INFO - page 848 succesfully scraped
[2023-08-29T03:40:42.280+0000] {logging_mixin.py:151} INFO - page 849 succesfully scraped
[2023-08-29T03:40:42.956+0000] {logging_mixin.py:151} INFO - page 850 succesfully scraped
[2023-08-29T03:40:43.657+0000] {logging_mixin.py:151} INFO - page 851 succesfully scraped
[2023-08-29T03:40:44.334+0000] {logging_mixin.py:151} INFO - page 852 succesfully scraped
[2023-08-29T03:40:45.325+0000] {logging_mixin.py:151} INFO - page 853 succesfully scraped
[2023-08-29T03:40:46.211+0000] {logging_mixin.py:151} INFO - page 854 succesfully scraped
[2023-08-29T03:40:47.308+0000] {logging_mixin.py:151} INFO - page 855 succesfully scraped
[2023-08-29T03:40:48.205+0000] {logging_mixin.py:151} INFO - page 856 succesfully scraped
[2023-08-29T03:40:49.633+0000] {logging_mixin.py:151} INFO - page 857 succesfully scraped
[2023-08-29T03:40:50.528+0000] {logging_mixin.py:151} INFO - page 858 succesfully scraped
[2023-08-29T03:40:51.097+0000] {logging_mixin.py:151} INFO - page 859 succesfully scraped
[2023-08-29T03:40:51.949+0000] {logging_mixin.py:151} INFO - page 860 succesfully scraped
[2023-08-29T03:40:52.770+0000] {logging_mixin.py:151} INFO - page 861 succesfully scraped
[2023-08-29T03:40:53.496+0000] {logging_mixin.py:151} INFO - page 862 succesfully scraped
[2023-08-29T03:40:54.355+0000] {logging_mixin.py:151} INFO - page 863 succesfully scraped
[2023-08-29T03:40:55.089+0000] {logging_mixin.py:151} INFO - page 864 succesfully scraped
[2023-08-29T03:40:56.105+0000] {logging_mixin.py:151} INFO - page 865 succesfully scraped
[2023-08-29T03:40:57.094+0000] {logging_mixin.py:151} INFO - page 866 succesfully scraped
[2023-08-29T03:40:58.205+0000] {logging_mixin.py:151} INFO - page 867 succesfully scraped
[2023-08-29T03:40:59.352+0000] {logging_mixin.py:151} INFO - page 868 succesfully scraped
[2023-08-29T03:40:59.949+0000] {logging_mixin.py:151} INFO - page 869 succesfully scraped
[2023-08-29T03:41:00.916+0000] {logging_mixin.py:151} INFO - page 870 succesfully scraped
[2023-08-29T03:41:02.087+0000] {logging_mixin.py:151} INFO - page 871 succesfully scraped
[2023-08-29T03:41:03.118+0000] {logging_mixin.py:151} INFO - page 872 succesfully scraped
[2023-08-29T03:41:04.119+0000] {logging_mixin.py:151} INFO - page 873 succesfully scraped
[2023-08-29T03:41:04.783+0000] {logging_mixin.py:151} INFO - page 874 succesfully scraped
[2023-08-29T03:41:06.154+0000] {logging_mixin.py:151} INFO - page 875 succesfully scraped
[2023-08-29T03:41:07.166+0000] {logging_mixin.py:151} INFO - page 876 succesfully scraped
[2023-08-29T03:41:07.957+0000] {logging_mixin.py:151} INFO - page 877 succesfully scraped
[2023-08-29T03:41:08.613+0000] {logging_mixin.py:151} INFO - page 878 succesfully scraped
[2023-08-29T03:41:09.508+0000] {logging_mixin.py:151} INFO - page 879 succesfully scraped
[2023-08-29T03:41:10.251+0000] {logging_mixin.py:151} INFO - page 880 succesfully scraped
[2023-08-29T03:41:11.624+0000] {logging_mixin.py:151} INFO - page 881 succesfully scraped
[2023-08-29T03:41:12.289+0000] {logging_mixin.py:151} INFO - page 882 succesfully scraped
[2023-08-29T03:41:13.382+0000] {logging_mixin.py:151} INFO - page 883 succesfully scraped
[2023-08-29T03:41:14.051+0000] {logging_mixin.py:151} INFO - page 884 succesfully scraped
[2023-08-29T03:41:14.786+0000] {logging_mixin.py:151} INFO - page 885 succesfully scraped
[2023-08-29T03:41:15.378+0000] {logging_mixin.py:151} INFO - page 886 succesfully scraped
[2023-08-29T03:41:16.486+0000] {logging_mixin.py:151} INFO - page 887 succesfully scraped
[2023-08-29T03:41:17.154+0000] {logging_mixin.py:151} INFO - page 888 succesfully scraped
[2023-08-29T03:41:19.008+0000] {logging_mixin.py:151} INFO - page 889 succesfully scraped
[2023-08-29T03:41:19.748+0000] {logging_mixin.py:151} INFO - page 890 succesfully scraped
[2023-08-29T03:41:20.620+0000] {logging_mixin.py:151} INFO - page 891 succesfully scraped
[2023-08-29T03:41:21.360+0000] {logging_mixin.py:151} INFO - page 892 succesfully scraped
[2023-08-29T03:41:22.528+0000] {logging_mixin.py:151} INFO - page 893 succesfully scraped
[2023-08-29T03:41:23.441+0000] {logging_mixin.py:151} INFO - page 894 succesfully scraped
[2023-08-29T03:41:24.213+0000] {logging_mixin.py:151} INFO - page 895 succesfully scraped
[2023-08-29T03:41:25.115+0000] {logging_mixin.py:151} INFO - page 896 succesfully scraped
[2023-08-29T03:41:26.889+0000] {logging_mixin.py:151} INFO - page 897 succesfully scraped
[2023-08-29T03:41:27.686+0000] {logging_mixin.py:151} INFO - page 898 succesfully scraped
[2023-08-29T03:41:28.405+0000] {logging_mixin.py:151} INFO - page 899 succesfully scraped
[2023-08-29T03:41:29.138+0000] {logging_mixin.py:151} INFO - page 900 succesfully scraped
[2023-08-29T03:41:30.228+0000] {logging_mixin.py:151} INFO - page 901 succesfully scraped
[2023-08-29T03:41:30.868+0000] {logging_mixin.py:151} INFO - page 902 succesfully scraped
[2023-08-29T03:41:31.659+0000] {logging_mixin.py:151} INFO - page 903 succesfully scraped
[2023-08-29T03:41:32.435+0000] {logging_mixin.py:151} INFO - page 904 succesfully scraped
[2023-08-29T03:41:33.436+0000] {logging_mixin.py:151} INFO - page 905 succesfully scraped
[2023-08-29T03:41:34.276+0000] {logging_mixin.py:151} INFO - page 906 succesfully scraped
[2023-08-29T03:41:35.983+0000] {logging_mixin.py:151} INFO - page 907 succesfully scraped
[2023-08-29T03:41:36.606+0000] {logging_mixin.py:151} INFO - page 908 succesfully scraped
[2023-08-29T03:41:37.434+0000] {logging_mixin.py:151} INFO - page 909 succesfully scraped
[2023-08-29T03:41:38.339+0000] {logging_mixin.py:151} INFO - page 910 succesfully scraped
[2023-08-29T03:41:39.435+0000] {logging_mixin.py:151} INFO - page 911 succesfully scraped
[2023-08-29T03:41:40.818+0000] {logging_mixin.py:151} INFO - page 912 succesfully scraped
[2023-08-29T03:41:42.048+0000] {logging_mixin.py:151} INFO - page 913 succesfully scraped
[2023-08-29T03:41:42.764+0000] {logging_mixin.py:151} INFO - page 914 succesfully scraped
[2023-08-29T03:41:43.600+0000] {logging_mixin.py:151} INFO - page 915 succesfully scraped
[2023-08-29T03:41:45.442+0000] {logging_mixin.py:151} INFO - page 916 succesfully scraped
[2023-08-29T03:41:46.705+0000] {logging_mixin.py:151} INFO - page 917 succesfully scraped
[2023-08-29T03:41:47.376+0000] {logging_mixin.py:151} INFO - page 918 succesfully scraped
[2023-08-29T03:41:48.274+0000] {logging_mixin.py:151} INFO - page 919 succesfully scraped
[2023-08-29T03:41:49.226+0000] {logging_mixin.py:151} INFO - page 920 succesfully scraped
[2023-08-29T03:41:50.488+0000] {logging_mixin.py:151} INFO - page 921 succesfully scraped
[2023-08-29T03:41:51.138+0000] {logging_mixin.py:151} INFO - page 922 succesfully scraped
[2023-08-29T03:41:51.743+0000] {logging_mixin.py:151} INFO - page 923 succesfully scraped
[2023-08-29T03:41:52.457+0000] {logging_mixin.py:151} INFO - page 924 succesfully scraped
[2023-08-29T03:41:53.556+0000] {logging_mixin.py:151} INFO - page 925 succesfully scraped
[2023-08-29T03:41:54.301+0000] {logging_mixin.py:151} INFO - page 926 succesfully scraped
[2023-08-29T03:41:54.944+0000] {logging_mixin.py:151} INFO - page 927 succesfully scraped
[2023-08-29T03:41:55.634+0000] {logging_mixin.py:151} INFO - page 928 succesfully scraped
[2023-08-29T03:41:56.724+0000] {logging_mixin.py:151} INFO - page 929 succesfully scraped
[2023-08-29T03:41:57.444+0000] {logging_mixin.py:151} INFO - page 930 succesfully scraped
[2023-08-29T03:41:58.415+0000] {logging_mixin.py:151} INFO - page 931 succesfully scraped
[2023-08-29T03:41:59.928+0000] {logging_mixin.py:151} INFO - page 932 succesfully scraped
[2023-08-29T03:42:02.318+0000] {logging_mixin.py:151} INFO - page 933 succesfully scraped
[2023-08-29T03:42:03.319+0000] {logging_mixin.py:151} INFO - page 934 succesfully scraped
[2023-08-29T03:42:04.679+0000] {logging_mixin.py:151} INFO - page 935 succesfully scraped
[2023-08-29T03:42:05.711+0000] {logging_mixin.py:151} INFO - page 936 succesfully scraped
[2023-08-29T03:42:07.583+0000] {logging_mixin.py:151} INFO - page 937 succesfully scraped
[2023-08-29T03:42:08.244+0000] {logging_mixin.py:151} INFO - page 938 succesfully scraped
[2023-08-29T03:42:09.061+0000] {logging_mixin.py:151} INFO - page 939 succesfully scraped
[2023-08-29T03:42:09.754+0000] {logging_mixin.py:151} INFO - page 940 succesfully scraped
[2023-08-29T03:42:10.614+0000] {logging_mixin.py:151} INFO - page 941 succesfully scraped
[2023-08-29T03:42:11.371+0000] {logging_mixin.py:151} INFO - page 942 succesfully scraped
[2023-08-29T03:42:12.285+0000] {logging_mixin.py:151} INFO - page 943 succesfully scraped
[2023-08-29T03:42:13.021+0000] {logging_mixin.py:151} INFO - page 944 succesfully scraped
[2023-08-29T03:42:14.135+0000] {logging_mixin.py:151} INFO - page 945 succesfully scraped
[2023-08-29T03:42:14.867+0000] {logging_mixin.py:151} INFO - page 946 succesfully scraped
[2023-08-29T03:42:15.612+0000] {logging_mixin.py:151} INFO - page 947 succesfully scraped
[2023-08-29T03:42:16.436+0000] {logging_mixin.py:151} INFO - page 948 succesfully scraped
[2023-08-29T03:42:17.434+0000] {logging_mixin.py:151} INFO - page 949 succesfully scraped
[2023-08-29T03:42:18.361+0000] {logging_mixin.py:151} INFO - page 950 succesfully scraped
[2023-08-29T03:42:19.066+0000] {logging_mixin.py:151} INFO - page 951 succesfully scraped
[2023-08-29T03:42:19.816+0000] {logging_mixin.py:151} INFO - page 952 succesfully scraped
[2023-08-29T03:42:20.715+0000] {logging_mixin.py:151} INFO - page 953 succesfully scraped
[2023-08-29T03:42:21.376+0000] {logging_mixin.py:151} INFO - page 954 succesfully scraped
[2023-08-29T03:42:22.451+0000] {logging_mixin.py:151} INFO - page 955 succesfully scraped
[2023-08-29T03:42:23.191+0000] {logging_mixin.py:151} INFO - page 956 succesfully scraped
[2023-08-29T03:42:24.082+0000] {logging_mixin.py:151} INFO - page 957 succesfully scraped
[2023-08-29T03:42:24.683+0000] {logging_mixin.py:151} INFO - page 958 succesfully scraped
[2023-08-29T03:42:25.574+0000] {logging_mixin.py:151} INFO - page 959 succesfully scraped
[2023-08-29T03:42:26.395+0000] {logging_mixin.py:151} INFO - page 960 succesfully scraped
[2023-08-29T03:42:28.138+0000] {logging_mixin.py:151} INFO - page 961 succesfully scraped
[2023-08-29T03:42:28.876+0000] {logging_mixin.py:151} INFO - page 962 succesfully scraped
[2023-08-29T03:42:29.553+0000] {logging_mixin.py:151} INFO - page 963 succesfully scraped
[2023-08-29T03:42:30.506+0000] {logging_mixin.py:151} INFO - page 964 succesfully scraped
[2023-08-29T03:42:31.295+0000] {logging_mixin.py:151} INFO - page 965 succesfully scraped
[2023-08-29T03:42:32.055+0000] {logging_mixin.py:151} INFO - page 966 succesfully scraped
[2023-08-29T03:42:33.150+0000] {logging_mixin.py:151} INFO - page 967 succesfully scraped
[2023-08-29T03:42:33.775+0000] {logging_mixin.py:151} INFO - page 968 succesfully scraped
[2023-08-29T03:42:34.489+0000] {logging_mixin.py:151} INFO - page 969 succesfully scraped
[2023-08-29T03:42:35.372+0000] {logging_mixin.py:151} INFO - page 970 succesfully scraped
[2023-08-29T03:42:36.314+0000] {logging_mixin.py:151} INFO - page 971 succesfully scraped
[2023-08-29T03:42:36.886+0000] {logging_mixin.py:151} INFO - page 972 succesfully scraped
[2023-08-29T03:42:37.637+0000] {logging_mixin.py:151} INFO - page 973 succesfully scraped
[2023-08-29T03:42:38.296+0000] {logging_mixin.py:151} INFO - page 974 succesfully scraped
[2023-08-29T03:42:39.180+0000] {logging_mixin.py:151} INFO - page 975 succesfully scraped
[2023-08-29T03:42:39.846+0000] {logging_mixin.py:151} INFO - page 976 succesfully scraped
[2023-08-29T03:42:40.463+0000] {logging_mixin.py:151} INFO - page 977 succesfully scraped
[2023-08-29T03:42:41.806+0000] {logging_mixin.py:151} INFO - page 978 succesfully scraped
[2023-08-29T03:42:42.634+0000] {logging_mixin.py:151} INFO - page 979 succesfully scraped
[2023-08-29T03:42:43.352+0000] {logging_mixin.py:151} INFO - page 980 succesfully scraped
[2023-08-29T03:42:44.639+0000] {logging_mixin.py:151} INFO - page 981 succesfully scraped
[2023-08-29T03:42:45.579+0000] {logging_mixin.py:151} INFO - page 982 succesfully scraped
[2023-08-29T03:42:46.197+0000] {python.py:194} INFO - Done. Returned value was: 12764
[2023-08-29T03:42:46.228+0000] {taskinstance.py:1400} INFO - Marking task as SUCCESS. dag_id=Autotrader_ETL_DAG, task_id=extract_listings, execution_date=20230829T032733, start_date=20230829T032734, end_date=20230829T034246
[2023-08-29T03:42:46.273+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 0
[2023-08-29T03:42:46.295+0000] {taskinstance.py:2784} INFO - 1 downstream tasks scheduled from follow-on schedule check
